Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,59417,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,2692.832018,67.32080044,19805.66667,34298.35877,59410,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,33.66040022,33.66040022,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3476,100,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,33.33333333,56.00297611,98,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,48,40,20000.0,20000.0,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
465,1832375,16,24,1396,4574,378,0,87.25,89.88251591,1430,0,190.5833333,409.2062217,3258.066717,21.82959274,46983.97436,139960.1404,874763,1,1782971,118864.7333,229353.6441,924298,716,1782935,77518.91304,177208.2985,874763,1,0,0,0,0,332,492,8.731837097,13.09775564,0,1430,145.6097561,320.0299109,102419.1439,0,0,0,1,0,0,0,0,1,149.25,87.25,190.5833333,332,0,0,0,0,0,0,16,1396,24,4574,8192,351,15,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,34946090,5,4,30,0,6,6,6.0,0.0,0,0,0.0,0.0,0.858465139,0.257539542,4368261.25,4945447.3,10000000,23523,34900000,8736522.5,2594573.947,10000000,4844665,30100000,10000000.0,4174.453058,10000000,10000000,0,0,0,0,100,128,0.143077523,0.114462018,0,6,3.6,3.098386677,9.6,0,0,0,0,1,0,0,0,0,4.0,6.0,0.0,100,0,0,0,0,0,0,5,30,4,0,253,300,4,20,23609.66667,127.4454132,23756,23523,10000000.0,4289.416899,10000000,10000000,BENIGN
53055,2281,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,876.8084174,2281.0,0.0,2281,2281,2281,2281.0,0.0,2281,2281,0,0.0,0.0,0,0,0,0,0,0,64,0,876.8084174,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,126,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1313489,4,4,513,914,513,0,128.25,256.5,914,0,228.5,457.0,1086.419452,6.090648646,187641.2857,368602.9748,1005243,49,308246,102748.6667,100806.9671,219008,39632,1273929,424643.0,517855.3684,1005292,10588,0,0,0,0,136,136,3.045324323,3.045324323,0,914,158.5555556,330.2094453,109038.2778,0,0,0,1,0,0,0,0,1,178.375,128.25,228.5,136,0,0,0,0,0,0,4,513,4,914,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56738,3,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1333333.333,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,48,0,666666.6667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58455,296,3,1,83,6,46,6,27.66666667,20.20725942,6,6,6.0,0.0,300675.6757,13513.51351,98.66666667,49.44019957,133,42,296,148.0,149.9066376,254,42,0,0.0,0.0,0,0,1,0,0,0,60,20,10135.13514,3378.378378,6,46,27.0,20.1246118,405.0,0,1,0,0,1,0,0,0,0,33.75,27.66666667,6.0,60,0,0,0,0,0,0,3,83,1,6,380,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,328,2,2,72,248,36,36,36.0,0.0,124,124,124.0,0.0,975609.7561,12195.12195,109.3333333,185.9094762,324,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,6097.560976,6097.560976,36,124,71.2,48.19958506,2323.2,0,0,0,0,0,0,0,0,1,89.0,36.0,124.0,40,0,0,0,0,0,0,2,72,2,248,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23475,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,4685.835996,85.1970181,23475.0,0.0,23475,23475,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.59850905,42.59850905,47,63,52.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,20,0,0,0,0,0,0,1,47,1,63,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,216792,1,1,53,115,53,53,53.0,0.0,115,115,115.0,0.0,774.9363445,9.225432673,216792.0,0.0,216792,216792,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.612716336,4.612716336,53,115,73.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,110.5,53.0,115.0,20,0,0,0,0,0,0,1,53,1,115,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,181,2,2,58,166,29,29,29.0,0.0,83,83,83.0,0.0,1237569.061,22099.44751,60.33333333,64.39202849,130,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11049.72376,11049.72376,29,83,50.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,63.25,29.0,83.0,64,0,0,0,0,0,0,2,58,2,166,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,139,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1410071.942,28776.97842,46.33333333,74.19119445,132,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,14388.48921,14388.48921,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,380403,2,2,99,247,52,47,49.5,3.535533906,134,113,123.5,14.8492424,909.5617017,10.51516418,126801.0,166599.9617,319174,30477,349926,349926.0,0.0,349926,349926,349651,349651.0,0.0,349651,349651,0,0,0,0,52,52,5.257582091,5.257582091,47,134,78.6,41.70491578,1739.3,0,0,0,0,0,0,0,0,1,98.25,49.5,123.5,52,0,0,0,0,0,0,2,99,2,247,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,113854,1,1,44,76,44,44,44.0,0.0,76,76,76.0,0.0,1053.981415,17.56635691,113854.0,0.0,113854,113854,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.783178457,8.783178457,44,76,54.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,82.0,44.0,76.0,32,0,0,0,0,0,0,1,44,1,76,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
222,27,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,296296.2963,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,37037.03704,37037.03704,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,141,2,2,122,252,61,61,61.0,0.0,126,126,126.0,0.0,2652482.27,28368.79433,47.0,76.21023553,135,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,14184.39716,14184.39716,61,126,87.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,108.75,61.0,126.0,64,0,0,0,0,0,0,2,122,2,252,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,157,2,2,60,124,30,30,30.0,0.0,62,62,62.0,0.0,1171974.522,25477.70701,52.33333333,51.63655036,106,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,12738.8535,12738.8535,30,62,42.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,53.5,30.0,62.0,64,0,0,0,0,0,0,2,60,2,124,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115375723,25,23,745,11496,364,0,29.8,84.86361608,1448,0,499.826087,661.1331631,106.0968433,0.416032062,2454802.617,4271489.051,10000000,4,115000000,4807321.792,5002887.491,10000000,5,111000000,5037646.591,5127299.724,10000000,49,0,0,0,0,808,744,0.216683366,0.199348697,0,1448,249.8163265,510.2936113,260399.5697,0,0,0,1,0,0,0,0,0,255.0208333,29.8,499.826087,808,0,0,0,0,0,0,25,745,23,11496,29200,126,4,32,65555.0,94023.3561,349046,37017,10000000.0,3557.030674,10000000,9999004,BENIGN
3784,49,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,81632.65306,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,48,0,40816.32653,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,220,2,2,64,174,32,32,32.0,0.0,87,87,87.0,0.0,1081818.182,18181.81818,73.33333333,123.5570044,216,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,80,80,9090.909091,9090.909091,32,87,54.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,67.5,32.0,87.0,80,0,0,0,0,0,0,2,64,2,174,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,138975,8,5,517,3749,197,0,64.625,78.23031473,1430,0,749.8,717.3780036,30696.16838,93.54200396,11581.25,15064.79219,37353,17,138975,19853.57143,20233.16482,51958,165,52602,13150.5,17839.3101,37957,49,0,0,0,0,172,112,57.56431013,35.97769383,0,1430,304.7142857,529.5763806,280451.1429,0,0,0,1,0,0,0,0,0,328.1538462,64.625,749.8,172,0,0,0,0,0,0,8,517,5,3749,8192,343,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51404,211,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14218.00948,105.5,28.99137803,126,85,211,211.0,0.0,211,211,0,0.0,0.0,0,0,0,0,0,0,64,32,9478.672986,4739.336493,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,4171,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,144,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,83333.33333,13888.88889,144.0,0.0,144,144,144,144.0,0.0,144,144,0,0.0,0.0,0,0,0,0,0,0,40,0,13888.88889,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,15174180,12,7,1045,806,741,0,87.08333333,209.7017182,613,0,115.1428571,224.9017775,121.9835273,1.252126968,843010.0,3534132.987,15000000,3,15200000,1379470.909,4518795.445,15000000,3,155396,25899.33333,48196.40165,123138,3,0,0,0,0,264,152,0.790817033,0.461309936,0,741,92.55,205.1578276,42089.73421,0,0,0,1,0,0,0,0,0,97.42105263,87.08333333,115.1428571,264,0,0,0,0,0,0,12,1045,7,806,65535,32,11,20,170559.0,0.0,170559,170559,15000000.0,0.0,15000000,15000000,BENIGN
42148,8,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,250000.0,8.0,0.0,8,8,8,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0,0,0,64,0,250000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,340,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,134502,4,2,332,334,83,83,83.0,0.0,167,167,167.0,0.0,4951.599233,44.6090021,26900.4,45061.6724,103982,3,30517,10172.33333,17573.97861,30465,4,3,3.0,0.0,3,3,0,0,0,0,104,40,29.73933473,14.86966737,83,167,107.0,40.98780306,1680.0,0,0,0,0,0,0,0,0,0,124.8333333,83.0,167.0,104,0,0,0,0,0,0,4,332,2,334,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,114335758,61,52,34013,11994,1664,0,557.5901639,621.0099671,1460,0,230.6538462,324.6836702,402.3850526,0.988317233,1020854.982,2731082.213,10000000,4,114000000,1904750.5,3526341.928,10100000,206,114000000,2240879.333,3789206.987,10100000,4,0,0,0,0,1232,1148,0.533516383,0.454800851,0,1664,403.5701754,529.487312,280356.8136,0,0,0,1,0,0,0,0,0,407.1415929,557.5901639,230.6538462,1232,0,0,0,0,0,0,61,34013,52,11994,8192,405,60,20,1264202.818,2105997.809,6798660,50668,9125345.364,1475523.987,10000000,5515333,BENIGN
5222,20,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,800000.0,200000.0,6.666666667,8.96288644,17,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,48,40,100000.0,100000.0,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
38292,49,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,81632.65306,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,48,0,40816.32653,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,1621,5,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4318.322023,270.1666667,590.6215088,1475,4,1621,405.25,714.1126779,1475,4,4,4.0,0.0,4,4,0,0,0,0,184,80,3084.515731,1233.806292,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,184,0,0,0,0,0,0,5,0,2,0,65535,8192,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5999153,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.000141187,1199830.6,2640707.974,5923540,32,5999153,1999717.667,3398140.586,5923540,29253,29302,29302.0,0.0,29302,29302,0,0,0,0,136,80,0.666760791,0.333380396,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,136,0,0,0,0,0,0,4,0,2,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,81692788,2,2,91,188,46,45,45.5,0.707106781,111,77,94.0,24.04163056,3.415234158,0.048963931,27200000.0,47100000.0,81600000,48848,81600000,81600000.0,0.0,81600000,81600000,81600000,81600000.0,0.0,81600000,81600000,0,0,0,0,52,60,0.024481965,0.024481965,45,111,65.0,29.0774827,845.5,0,0,0,0,0,0,0,0,1,81.25,45.5,94.0,52,0,0,0,0,0,0,2,91,2,188,-1,-1,1,20,48848.0,0.0,48848,48848,81600000.0,0.0,81600000,81600000,BENIGN
53,111,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1477477.477,36036.03604,37.0,60.63002556,107,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,52,40,18018.01802,18018.01802,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,52,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54986,82,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,146341.4634,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,20,20,12195.12195,12195.12195,6,6,6.0,0.0,0.0,0,1,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,999,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57916,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,556,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,49,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,40,0,40816.32653,0.0,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9100,57,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,280701.7544,70175.4386,19.0,26.85144316,50,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,48,40,35087.7193,35087.7193,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5507368,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.178899249,0.72629975,1835789.333,3104722.217,5420464,85,5507368,2753684.0,3771396.444,5420464,86904,0,0.0,0.0,0,0,0,0,0,0,72,32,0.544724812,0.181574937,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,26883,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1041,20992205,2,8,4,24,2,2,2.0,0.0,6,2,3.0,1.8516402,1.333828438,0.476367299,2332467.222,4181160.361,12000000,3,49,49.0,0.0,49,49,21000000,2998872.714,4580170.72,12000000,3,0,0,0,0,48,184,0.09527346,0.381093839,2,6,2.727272727,1.61807967,2.618181818,0,0,0,1,0,0,0,0,4,3.0,2.0,3.0,48,0,0,0,0,0,0,2,4,8,24,1024,0,1,24,1499672.5,2120852.946,2999342,3,8996428.5,4237195.258,12000000,6000279,BENIGN
873,3,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1333333.333,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,48,0,666666.6667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,268,2,2,76,204,38,38,38.0,0.0,102,102,102.0,0.0,1044776.119,14925.37313,89.33333333,153.8646591,267,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,80,80,7462.686567,7462.686567,38,102,63.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,79.5,38.0,102.0,80,0,0,0,0,0,0,2,76,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,91564,2,2,74,262,37,37,37.0,0.0,131,131,131.0,0.0,3669.564458,43.68529116,30521.33333,52861.03596,91560,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,80,21.84264558,21.84264558,37,131,74.6,51.48592041,2650.8,0,0,0,0,0,0,0,0,1,93.25,37.0,131.0,64,0,0,0,0,0,0,2,74,2,262,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,250,2,2,122,250,61,61,61.0,0.0,125,125,125.0,0.0,1488000.0,16000.0,83.33333333,139.1414149,244,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,8000.0,8000.0,61,125,86.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,108.25,61.0,125.0,40,0,0,0,0,0,0,2,122,2,250,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,647,1,1,52,136,52,52,52.0,0.0,136,136,136.0,0.0,290571.8702,3091.190108,647.0,0.0,647,647,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1545.595054,1545.595054,52,136,80.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,120.0,52.0,136.0,32,0,0,0,0,0,0,1,52,1,136,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1858,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,6309,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5936431,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.673805524,1978810.333,3407228.391,5913116,60,5936431,2968215.5,4164718.227,5913116,23315,0,0.0,0.0,0,0,0,0,0,0,104,40,0.505354143,0.168451381,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1064,3,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1333333.333,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,48,0,666666.6667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,263,2,2,60,416,30,30,30.0,0.0,208,208,208.0,0.0,1809885.932,15209.12548,87.66666667,94.11340677,189,3,3,3.0,0.0,3,3,71,71.0,0.0,71,71,0,0,0,0,40,40,7604.562738,7604.562738,30,208,101.2,97.49461524,9505.2,0,0,0,0,0,0,0,0,1,126.5,30.0,208.0,40,0,0,0,0,0,0,2,60,2,416,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,95,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,126315.7895,21052.63158,95.0,0.0,95,95,95,95.0,0.0,95,95,0,0.0,0.0,0,0,0,0,0,0,40,0,21052.63158,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5550,52,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,307692.3077,76923.07692,17.33333333,25.69695183,47,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,48,40,38461.53846,38461.53846,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,62002,4,2,164,240,41,41,41.0,0.0,120,120,120.0,0.0,6515.918841,96.7710719,12400.4,17000.40659,32300,3,29699,9899.666667,17140.66347,29692,3,3,3.0,0.0,3,3,0,0,0,0,128,64,64.51404793,32.25702397,41,120,63.57142857,38.54805288,1485.952381,0,0,0,0,0,0,0,0,0,74.16666667,41.0,120.0,128,0,0,0,0,0,0,4,164,2,240,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
33354,89,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,179775.2809,44943.82022,29.66666667,18.7705443,41,8,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,48,40,22471.91011,22471.91011,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60720,1,1,47,135,47,47,47.0,0.0,135,135,135.0,0.0,2997.364954,32.93807642,60720.0,0.0,60720,60720,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.46903821,16.46903821,47,135,76.33333333,50.80682369,2581.333333,0,0,0,0,0,0,0,0,1,114.5,47.0,135.0,20,0,0,0,0,0,0,1,47,1,135,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5076975,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.36361219,0.78787073,1692325.0,2899246.932,5040019,0,5076975,2538487.5,3537699.774,5040019,36956,0,0.0,0.0,0,0,0,0,0,0,72,32,0.590903048,0.196967683,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,110269838,24,24,14376,9936,1797,0,599.0,865.333512,1189,0,414.0,560.2303874,220.4773349,0.435295824,2346166.766,5866093.001,19700000,3,110000000,4794340.783,7725273.73,19700000,3,110000000,4782732.391,7900536.918,20000000,3,1,0,0,0,768,768,0.217647912,0.217647912,0,1797,532.8367347,742.7887583,551735.1395,0,1,0,0,1,0,0,0,1,543.9375,599.0,414.0,768,0,0,0,0,0,0,24,14376,24,9936,1444,169,7,32,269111.0,288.123816,269419,268783,15400000.0,5340725.594,19700000,9731625,BENIGN
